# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-28.445965,16.309139,1702.381714,9,1000.729797,558.722595,318,19,21,10,899.818848,545.611877,361,22,21,0.089493,0.067344,1.000000
0,1,3,66.832115,-3.251653,1733.245117,8,1126.738037,532.593506,307,19,21,9,1031.993652,519.197144,349,22,22,0.103170,0.078107,1.000000
0,2,8,93.992905,-18.663105,1767.045288,5,1160.087646,512.804321,279,18,20,6,1075.489624,499.055023,327,21,20,0.078461,0.060340,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.629822,69.228378,1914.022827,11,1247.904175,619.343567,12,1206.234375,606.701050,-0.002129,0.001758,1.000000
1,-189.220139,31.785233,1757.320557,10,793.557312,578.079956,11,722.014954,564.673767,0.096215,0.076078,1.000000
2,-28.445965,16.309139,1702.381714,9,1000.729797,558.722595,10,899.818848,545.611877,0.089493,0.067344,1.000000
3,66.832115,-3.251653,1733.245117,8,1126.738037,532.593506,9,1031.993652,519.197144,0.103170,0.078107,1.000000
4,77.121490,-4.641414,897.071106,7,1234.745972,524.436951,8,627.415039,514.277466,1.375076,0.546385,0.500000
5,161.236130,-10.219644,1875.493164,7,1234.745972,524.436951,7,1182.064575,510.336823,0.136533,0.110516,0.500000
6,-249.322632,-8.235505,1708.445190,6,706.646667,525.910767,8,627.415039,514.277466,0.076876,0.059606,0.500000
7,13693.731445,478.664764,-93813.554688,6,706.646667,525.910767,7,1182.064575,510.336823,-1.195813,49.957958,0.500000
8,93.992905,-18.663105,1767.045288,5,1160.087646,512.804321,6,1075.489624,499.055023,0.078461,0.060340,0.500000
9,138.795685,-27.834475,2609.318115,5,1160.087646,512.804321,5,1253.615967,497.624451,-0.410066,0.461845,0.500000
10,-163.125198,-54.326580,1729.514404,4,823.950012,465.307159,4,741.372192,454.617889,0.087570,0.067968,1.000000
11,-515.097168,-147.869629,1935.762451,3,435.408997,363.643585,3,445.999786,361.474548,0.063390,0.056733,1.000000
12,-559.466553,-178.241760,1891.116821,2,368.731873,323.378235,2,377.322296,324.878723,0.054959,0.048302,1.000000
13,-473.772186,-192.644791,1933.086426,1,482.824951,310.791046,1,486.863312,310.415619,0.036554,0.032494,1.000000
14,-512.807495,-223.719391,1890.289185,0,424.041473,268.647858,0,424.934174,272.041290,0.051922,0.045298,1.000000
