# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,11,54.902294,-45.504753,1739.938721,5,1110.767456,477.256226,351,21,21,5,1018.267090,463.725677,373,22,22,0.071040,0.054048,1.000000
0,1,9,-40.954014,-18.546925,1717.648438,6,984.467224,512.256104,360,21,21,7,889.022400,499.588959,375,22,22,0.089262,0.067857,0.500000
0,2,8,-83.997505,-13.049936,1733.029663,7,928.338684,519.708618,356,21,21,8,840.505737,507.219360,355,21,21,0.091173,0.070272,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.673248,69.234642,1913.994995,11,1247.959229,619.346375,12,1206.289307,606.713135,0.010077,0.008302,1.000000
1,-189.186462,31.813423,1757.317871,10,793.600037,578.114380,11,722.060181,564.708252,0.100606,0.079549,1.000000
2,77.139458,-4.630654,897.062866,9,1234.793701,524.447510,10,627.455750,514.317139,1.408076,0.559489,0.333333
3,161.274277,-10.212012,1875.483032,9,1234.793701,524.447510,9,1182.116577,510.341309,0.133750,0.108262,0.333333
4,96.925934,-7.317372,1127.088867,9,1234.793701,524.447510,8,840.505737,507.219360,-4.644998,2.295673,0.333333
5,-249.286743,-8.201796,1708.427612,8,706.690247,525.955505,10,627.455750,514.317139,0.076972,0.059679,0.500000
6,13678.071289,477.089447,-93717.523438,8,706.690247,525.955505,9,1182.116577,510.341309,-1.232367,51.454281,0.500000
7,-222.134033,-29.658663,4585.501465,7,928.338684,519.708618,9,1182.116577,510.341309,4.945758,9.929917,0.500000
8,-83.997505,-13.049936,1733.029663,7,928.338684,519.708618,8,840.505737,507.219360,0.091173,0.070272,0.500000
9,-40.954014,-18.546925,1717.648438,6,984.467224,512.256104,7,889.022400,499.588959,0.089262,0.067857,0.500000
10,-118.034401,-53.463146,4950.470703,6,984.467224,512.256104,6,1253.658691,497.621338,0.082739,0.178241,0.500000
11,54.902294,-45.504753,1739.938721,5,1110.767456,477.256226,5,1018.267090,463.725677,0.071040,0.054048,1.000000
12,-163.093430,-54.295609,1729.520020,4,823.992004,465.351410,4,741.419495,454.650635,0.080959,0.062838,1.000000
13,-515.084961,-147.861053,1935.771118,3,435.424500,363.643585,3,446.022339,361.490479,0.083170,0.074429,1.000000
14,-559.463440,-178.242035,1891.143433,2,368.743469,323.374786,2,377.345551,324.882263,0.065624,0.057670,1.000000
15,-473.765381,-192.640564,1933.091675,1,482.833282,310.792145,1,486.878662,310.420563,0.044135,0.039226,1.000000
16,-512.808960,-223.718430,1890.322510,0,424.049316,268.653107,0,424.955658,272.042542,0.051991,0.045359,1.000000
