# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,12,58.109383,-36.420330,1734.949585,5,1115.189087,489.022705,324,20,22,5,1021.051575,475.501984,363,22,21,0.071763,0.054429,1.000000
0,1,11,-23.070908,-21.234562,1675.017578,6,1007.424377,507.975494,349,21,22,6,896.996460,495.282715,385,22,22,0.078321,0.057978,0.333333
0,2,7,-68.949173,-18.927977,1672.027588,7,944.819763,511.067963,343,20,22,7,836.386414,498.719177,379,23,22,0.087571,0.065081,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.641083,69.246826,1913.989258,11,1247.921387,619.357910,12,1206.246216,606.732727,0.016482,0.013580,1.000000
1,-189.213867,31.785500,1757.318115,10,793.564880,578.084534,11,722.024414,564.668457,0.088164,0.069712,1.000000
2,77.128265,-4.636555,897.055786,9,1234.766724,524.461548,10,627.419373,514.275391,1.350345,0.536548,0.500000
3,161.252502,-10.198672,1875.486572,9,1234.766724,524.461548,9,1182.087036,510.361786,0.138186,0.111854,0.500000
4,-249.300797,-8.233968,1708.393921,8,706.665405,525.914551,10,627.419373,514.275391,0.072821,0.056460,0.500000
5,13699.801758,478.276520,-93861.320312,8,706.665405,525.914551,9,1182.087036,510.361786,-1.172941,49.014225,0.500000
6,-255.934525,-68.654594,6206.795898,7,944.819763,511.067963,8,1253.640137,497.634277,1.278255,3.458800,0.333333
7,-68.949173,-18.927977,1672.027588,7,944.819763,511.067963,7,836.386414,498.719177,0.087571,0.065081,0.333333
8,-77.288757,-22.506784,1874.441406,7,944.819763,511.067963,6,896.996460,495.282715,-3.011358,2.501739,0.333333
9,-60.915691,-51.967144,4428.799316,6,1007.424377,507.975494,8,1253.640137,497.634277,4.419448,8.509687,0.333333
10,-20.818512,-18.130617,1511.848145,6,1007.424377,507.975494,7,836.386414,498.719177,3.168483,2.123004,0.333333
11,-23.070908,-21.234562,1675.017578,6,1007.424377,507.975494,6,896.996460,495.282715,0.078321,0.057978,0.333333
12,58.109383,-36.420330,1734.949585,5,1115.189087,489.022705,5,1021.051575,475.501984,0.071763,0.054429,1.000000
13,-163.106384,-54.317966,1729.492920,4,823.971863,465.322662,4,741.389099,454.621155,0.077547,0.060189,1.000000
14,-515.098083,-147.871307,1935.799194,3,435.418610,363.640656,3,446.020203,361.477417,0.071069,0.063604,1.000000
15,-559.471375,-178.245239,1891.151245,2,368.737671,323.381073,2,377.338684,324.873077,0.048593,0.042712,1.000000
16,-473.775360,-192.652740,1933.134888,1,482.834625,310.790680,1,486.886383,310.406403,0.029763,0.026465,1.000000
17,-512.789612,-223.724274,1890.285278,0,424.060974,268.643829,0,424.953278,272.030151,0.046700,0.040747,1.000000
