# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,-19.718161,-26.875011,1689.468628,7,1012.217224,500.601440,326,19,21,7,906.462708,487.889191,368,21,22,0.093473,0.069740,1.000000
0,1,7,73.304329,-36.627884,1730.318970,6,1135.411987,488.603119,307,19,21,6,1039.511963,474.936157,356,21,22,0.110486,0.083421,1.000000
0,2,8,98.098488,-45.336319,1768.081299,5,1165.306030,478.414398,277,17,21,5,1080.943359,464.338593,333,20,21,0.103169,0.079326,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.166840,68.816605,1914.057983,11,1249.733032,618.844543,12,1208.172852,606.186218,0.015510,0.012777,1.000000
1,-188.065262,31.618013,1757.436157,10,795.061707,577.853577,11,723.513672,564.434937,0.112690,0.089097,1.000000
2,77.776505,-4.771508,897.005127,9,1236.427002,523.992737,10,628.953430,514.018433,1.598392,0.634960,0.500000
3,162.624680,-10.574654,1875.578247,9,1236.427002,523.992737,9,1183.861572,509.871185,0.163321,0.132181,0.500000
4,-248.188660,-8.415562,1708.661987,8,708.186646,525.657227,10,628.953430,514.018433,0.105059,0.081454,0.500000
5,13338.259766,482.119720,-91801.523438,8,708.186646,525.657227,9,1183.861572,509.871185,-1.369308,56.072926,0.500000
6,-19.718161,-26.875011,1689.468628,7,1012.217224,500.601440,7,906.462708,487.889191,0.093473,0.069740,1.000000
7,73.304329,-36.627884,1730.318970,6,1135.411987,488.603119,6,1039.511963,474.936157,0.110486,0.083421,1.000000
8,98.098488,-45.336319,1768.081299,5,1165.306030,478.414398,5,1080.943359,464.338593,0.103169,0.079326,1.000000
9,-161.978561,-54.481770,1729.719116,4,825.478516,465.093567,4,742.928223,454.388519,0.117019,0.090819,1.000000
10,-513.827332,-148.071915,1936.097412,3,436.972931,363.408325,3,447.524750,361.225830,0.101264,0.090616,1.000000
11,-558.224182,-178.446960,1891.492310,2,370.321320,323.152679,2,378.863739,324.619202,0.077105,0.067755,1.000000
12,-472.494141,-192.840851,1933.397827,1,484.389435,310.572662,1,488.394867,310.164307,0.063609,0.056516,1.000000
13,-511.501160,-223.913605,1890.530640,0,425.657776,268.421417,0,426.480347,271.778839,0.080415,0.070127,1.000000
