# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,14,55.167793,-46.613331,1696.870361,5,1112.949341,474.238800,339,20,21,5,1006.387878,460.812775,381,22,22,0.101183,0.075104,1.000000
0,1,12,-26.769094,-9.534719,1648.621826,7,1001.806641,523.683838,362,21,22,7,882.658020,510.956146,398,23,22,0.100425,0.073241,0.333333
0,2,3,-71.559280,0.828830,1651.147461,10,940.027283,538.026794,356,21,22,10,824.880737,525.338684,391,22,23,0.079230,0.058195,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-301.238281,222.987991,1128.249146,13,434.521973,982.917603,13,132.021164,943.337280,2.727246,1.423219,1.000000
1,175.639069,69.239532,1914.002075,12,1247.917603,619.346436,12,1206.245728,606.725586,0.021047,0.017343,1.000000
2,-189.224091,31.785580,1757.334473,11,793.553894,578.082397,11,722.019104,564.669922,0.091715,0.072520,1.000000
3,-71.559280,0.828830,1651.147461,10,940.027283,538.026794,10,824.880737,525.338684,0.079230,0.058195,1.000000
4,77.127777,-4.637889,897.057556,9,1234.765137,524.457581,9,627.419922,514.272644,1.351503,0.537009,0.333333
5,161.249939,-10.203247,1875.472168,9,1234.765137,524.457581,8,1182.081421,510.354340,0.134720,0.109047,0.333333
6,102.008400,-6.673765,1186.440918,9,1234.765137,524.457581,7,882.658020,510.956146,-0.711071,0.369203,0.333333
7,-249.310684,-8.237720,1708.419678,8,706.657227,525.907776,9,627.419922,514.272644,0.076671,0.059446,0.333333
8,13696.746094,478.453827,-93838.062500,8,706.657227,525.907776,8,1182.081421,510.354340,-1.173645,49.031734,0.333333
9,-475.692535,-17.237484,3259.777588,8,706.657227,525.907776,7,882.658020,510.956146,-2.001364,2.925347,0.333333
10,-18.420198,-6.039823,1134.536621,7,1001.806641,523.683838,9,627.419922,514.272644,2.153275,1.093811,0.333333
11,-55.309273,-19.065304,3406.477295,7,1001.806641,523.683838,8,1182.081421,510.354340,0.957581,1.423083,0.333333
12,-26.769094,-9.534719,1648.621826,7,1001.806641,523.683838,7,882.658020,510.956146,0.100425,0.073241,0.333333
13,210.285751,-21.088362,1957.879517,6,1283.518921,512.292236,6,1253.624634,497.637543,0.185268,0.155674,1.000000
14,55.167793,-46.613331,1696.870361,5,1112.949341,474.238800,5,1006.387878,460.812775,0.101183,0.075104,1.000000
15,-163.118195,-54.322956,1729.520264,4,823.959717,465.317627,4,741.386169,454.615509,0.076761,0.059580,1.000000
16,-515.088501,-147.872055,1935.755859,3,435.416382,363.632599,3,446.008270,361.476257,0.077374,0.069243,1.000000
17,-559.461609,-178.249191,1891.111084,2,368.734985,323.359772,2,377.327271,324.875916,0.071427,0.062766,1.000000
18,-473.804474,-192.655746,1933.190430,1,482.816528,310.790619,1,486.883575,310.412384,0.035714,0.031750,1.000000
19,-512.800415,-223.728348,1890.302246,0,424.053558,268.638397,0,424.951111,272.030731,0.052363,0.045684,1.000000
