# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,2,-31.804012,8.014538,1698.979858,9,996.147217,547.634399,311,20,21,10,894.280457,534.628906,350,21,21,0.088302,0.066349,0.500000
0,1,5,63.225925,5.004101,1736.161743,8,1121.855591,543.448364,291,19,20,9,1028.166626,530.095398,336,21,20,0.092509,0.070181,0.500000
0,2,6,90.446510,-6.049947,1771.480469,7,1155.222900,529.106934,263,18,19,8,1072.098511,515.478882,310,20,19,0.059001,0.045508,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.648956,69.226280,1914.013184,11,1247.927979,619.335144,12,1206.255859,606.705444,0.010725,0.008836,1.000000
1,-189.209778,31.782341,1757.350220,10,793.574829,578.076538,11,722.039917,564.668396,0.094199,0.074485,1.000000
2,-31.804012,8.014538,1698.979858,9,996.147217,547.634399,10,894.280457,534.628906,0.088302,0.066349,0.500000
3,-41.799534,8.556554,2233.769043,9,996.147217,547.634399,9,1028.166626,530.095398,-3.946118,3.874297,0.500000
4,50.860573,5.255708,1396.364502,8,1121.855591,543.448364,10,894.280457,534.628906,4.101804,2.518492,0.500000
5,63.225925,5.004101,1736.161743,8,1121.855591,543.448364,9,1028.166626,530.095398,0.092509,0.070181,0.500000
6,90.446510,-6.049947,1771.480469,7,1155.222900,529.106934,8,1072.098511,515.478882,0.059001,0.045508,0.333333
7,49.331440,-4.005237,966.161377,7,1155.222900,529.106934,7,627.431213,514.269409,-3.227637,1.386396,0.333333
8,113.139343,-9.791479,2215.499268,7,1155.222900,529.106934,6,1182.084106,510.338074,-4.577665,4.393526,0.333333
9,133.110229,-6.887491,1547.981201,6,1234.772949,524.431335,8,1072.098511,515.478882,4.756252,3.193906,0.333333
10,77.131470,-4.644070,897.063477,6,1234.772949,524.431335,7,627.431213,514.269409,1.372574,0.545385,0.333333
11,161.255997,-10.221249,1875.465454,6,1234.772949,524.431335,6,1182.084106,510.338074,0.143544,0.116189,0.333333
12,-1387.414062,-38.774471,9509.516602,5,706.671143,525.907776,8,1072.098511,515.478882,3.427971,14.496960,0.333333
13,-249.301376,-8.239647,1708.425781,5,706.671143,525.907776,7,627.431213,514.269409,0.071734,0.055618,0.333333
14,13700.243164,478.962341,-93865.242188,5,706.671143,525.907776,6,1182.084106,510.338074,-1.191512,49.803410,0.333333
15,-163.109985,-54.326260,1729.525879,4,823.971436,465.308990,4,741.395630,454.617615,0.085730,0.066541,1.000000
16,-515.088501,-147.867844,1935.800659,3,435.430786,363.644867,3,446.027924,361.483185,0.071347,0.063853,1.000000
17,-559.448181,-178.248184,1891.116089,2,368.753387,323.369110,2,377.340729,324.872162,0.057454,0.050494,1.000000
18,-473.758057,-192.645432,1933.117920,1,482.850372,310.792267,1,486.893250,310.419220,0.039705,0.035292,1.000000
19,-512.799316,-223.729004,1890.330566,0,424.064606,268.643921,0,424.964233,272.033447,0.048519,0.042334,1.000000
