# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,10,59.465111,-39.165195,1730.182739,5,1117.185303,485.261078,346,21,21,5,1021.471252,471.748596,391,23,22,0.097846,0.073996,1.000000
0,1,4,-26.963881,-3.544748,1689.326050,9,1002.435547,532.089355,367,21,22,9,897.075439,519.216309,404,22,23,0.095732,0.071493,1.000000
0,2,3,-70.592926,9.245111,1696.431030,10,943.962158,549.316467,363,22,21,10,843.758423,536.381714,391,22,23,0.061960,0.046707,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-226.377731,226.817932,1200.728638,13,611.133667,965.511230,13,326.613556,930.961182,0.034799,0.019037,1.000000
1,175.649689,69.251106,1914.020996,12,1247.928223,619.364380,12,1206.261597,606.733704,0.010825,0.008918,1.000000
2,-189.202667,31.789059,1757.302002,11,793.577087,578.087341,11,722.030945,564.675415,0.092390,0.073052,1.000000
3,-70.592926,9.245111,1696.431030,10,943.962158,549.316467,10,843.758423,536.381714,0.061960,0.046707,1.000000
4,-26.963881,-3.544748,1689.326050,9,1002.435547,532.089355,9,897.075439,519.216309,0.095732,0.071493,1.000000
5,77.134705,-4.634164,897.060303,8,1234.782104,524.466248,8,627.438843,514.282776,1.353155,0.537666,0.500000
6,161.265488,-10.194677,1875.490479,8,1234.782104,524.466248,7,1182.103638,510.366852,0.138517,0.112122,0.500000
7,-249.290955,-8.232037,1708.409546,7,706.681458,525.912170,8,627.438843,514.282776,0.082606,0.064047,0.500000
8,13700.555664,478.270081,-93871.296875,7,706.681458,525.912170,7,1182.103638,510.366852,-1.165451,48.702114,0.500000
9,210.301361,-21.085512,1957.956543,6,1283.527466,512.291870,6,1253.653320,497.646454,0.194668,0.163578,1.000000
10,59.465111,-39.165195,1730.182739,5,1117.185303,485.261078,5,1021.471252,471.748596,0.097846,0.073996,1.000000
11,-163.104141,-54.320187,1729.515137,4,823.977539,465.318207,4,741.401245,454.621460,0.082337,0.063907,1.000000
12,-515.096497,-147.868866,1935.821411,3,435.427338,363.647614,3,446.032898,361.479736,0.066998,0.059963,1.000000
13,-559.443787,-178.240570,1891.127686,2,368.762024,323.378387,2,377.354340,324.880585,0.059086,0.051928,1.000000
14,-473.737000,-192.637115,1933.064331,1,482.859070,310.798035,1,486.891541,310.418182,0.034820,0.030954,1.000000
15,-512.786255,-223.724304,1890.307129,0,424.071991,268.645935,0,424.968292,272.033508,0.048472,0.042292,1.000000
