# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,-25.078703,11.575196,1701.110718,8,1005.214233,552.397949,313,20,21,10,903.680176,539.323792,350,21,21,0.080545,0.060543,0.500000
0,1,3,70.127785,11.394339,1737.867920,9,1130.826416,551.832520,292,19,20,9,1037.559814,538.477173,338,21,21,0.078978,0.059923,0.500000
0,2,6,97.792732,1.109390,1773.144165,7,1164.554810,538.319458,265,19,19,8,1081.891235,524.727173,308,20,20,0.059633,0.045998,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.648117,69.221954,1914.023560,11,1247.925781,619.327454,12,1206.256470,606.701843,0.014938,0.012308,1.000000
1,-189.200851,31.782732,1757.334351,10,793.584229,578.077209,11,722.043884,564.669495,0.094652,0.074843,1.000000
2,56.410698,9.281140,1397.931519,9,1130.826416,551.832520,10,903.680176,539.323792,0.454928,0.279391,0.500000
3,70.127785,11.394339,1737.867920,9,1130.826416,551.832520,9,1037.559814,538.477173,0.078978,0.059923,0.500000
4,-25.078703,11.575196,1701.110718,8,1005.214233,552.397949,10,903.680176,539.323792,0.080545,0.060543,0.500000
5,-32.972870,15.032691,2236.567871,8,1005.214233,552.397949,9,1037.559814,538.477173,-0.297748,0.292432,0.500000
6,97.792732,1.109390,1773.144165,7,1164.554810,538.319458,8,1081.891235,524.727173,0.059633,0.045998,1.000000
7,77.130844,-4.641855,897.072815,6,1234.769287,524.440002,7,627.438599,514.272217,1.366843,0.543113,0.500000
8,161.256866,-10.221042,1875.510254,6,1234.769287,524.440002,6,1182.092896,510.330383,0.127086,0.102870,0.500000
9,-249.304810,-8.238566,1708.449585,5,706.671143,525.908081,7,627.438599,514.272217,0.074308,0.057615,0.500000
10,13686.113281,478.620728,-93768.179688,5,706.671143,525.908081,6,1182.092896,510.330383,-1.199446,50.087234,0.500000
11,-163.110489,-54.329857,1729.545776,4,823.973206,465.302795,4,741.403442,454.615936,0.090182,0.069997,1.000000
12,-515.091492,-147.880844,1935.819458,3,435.433075,363.626160,3,446.034424,361.475128,0.081140,0.072615,1.000000
13,-559.438721,-178.241547,1891.104370,2,368.760468,323.373718,2,377.344147,324.880127,0.061211,0.053793,1.000000
14,-473.770020,-192.652023,1933.140869,1,482.843018,310.788635,1,486.892059,310.413177,0.037015,0.032904,1.000000
15,-512.795593,-223.729660,1890.334229,0,424.070190,268.642609,0,424.970062,272.033966,0.050453,0.044019,1.000000
