# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,8,49.664066,-31.468473,1735.826416,5,1104.060181,495.528992,343,20,21,5,1010.448059,482.149750,372,21,22,0.113910,0.086528,1.000000
0,1,3,-38.370117,1.872395,1696.405029,8,987.258118,539.388245,362,21,21,9,884.911560,526.496338,392,22,23,0.100840,0.075719,1.000000
0,2,2,-82.796501,11.394739,1703.890015,9,928.055542,552.134338,354,21,21,10,831.127502,539.188904,379,22,22,0.068710,0.052092,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.634521,69.248283,1913.979858,11,1247.914673,619.360413,12,1206.236816,606.734497,0.015772,0.012995,1.000000
1,-189.220398,31.788860,1757.299072,10,793.553772,578.086243,11,722.008484,564.676086,0.094114,0.074416,1.000000
2,-82.796501,11.394739,1703.890015,9,928.055542,552.134338,10,831.127502,539.188904,0.068710,0.052092,1.000000
3,-38.370117,1.872395,1696.405029,8,987.258118,539.388245,9,884.911560,526.496338,0.100840,0.075719,1.000000
4,77.123497,-4.633482,897.054626,7,1234.754883,524.475220,8,627.407043,514.277283,1.338656,0.531903,0.500000
5,161.242004,-10.191628,1875.477783,7,1234.754883,524.475220,7,1182.072754,510.365234,0.127637,0.103314,0.500000
6,-249.321518,-8.235221,1708.420044,6,706.642944,525.909668,8,627.407043,514.277283,0.079482,0.061626,0.500000
7,13692.931641,478.037720,-93808.187500,6,706.642944,525.909668,7,1182.072754,510.365234,-1.164658,48.635490,0.500000
8,49.664066,-31.468473,1735.826416,5,1104.060181,495.528992,5,1010.448059,482.149750,0.113910,0.086528,1.000000
9,-163.120956,-54.317017,1729.484985,4,823.951721,465.320099,4,741.367981,454.625702,0.084391,0.065500,1.000000
10,-515.126892,-147.873688,1935.823486,3,435.392609,363.633087,3,446.003296,361.483887,0.084409,0.075540,1.000000
11,-559.472351,-178.239685,1891.130981,2,368.729309,323.379120,2,377.326904,324.883423,0.060644,0.053296,1.000000
12,-473.774628,-192.636841,1933.067139,1,482.816071,310.798676,1,486.854248,310.419983,0.035115,0.031217,1.000000
13,-512.801819,-223.722626,1890.271851,0,424.041931,268.633118,0,424.934052,272.041046,0.067337,0.058733,1.000000
