# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,-64.353752,12.909592,1617.970947,6,948.149902,555.044495,373,22,22,8,821.081421,542.159058,401,23,22,0.138824,0.099894,0.500000
0,1,2,35.080463,18.542826,1640.197266,8,1087.593750,562.637329,354,21,21,10,962.553894,549.487183,399,23,23,0.128943,0.092838,1.000000
0,2,3,67.677505,14.248769,1672.360107,7,1131.091431,556.298584,334,20,21,9,1016.219116,543.026978,374,22,22,0.102341,0.074793,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.165543,68.820290,1914.054077,10,1249.731567,618.849609,12,1208.165039,606.191956,0.014166,0.011670,1.000000
1,-188.075302,31.610706,1757.442749,9,795.050110,577.847229,11,723.499939,564.424377,0.106078,0.083870,1.000000
2,35.080463,18.542826,1640.197266,8,1087.593750,562.637329,10,962.553894,549.487183,0.128943,0.092838,1.000000
3,67.677505,14.248769,1672.360107,7,1131.091431,556.298584,9,1016.219116,543.026978,0.102341,0.074793,0.500000
4,50.396206,10.197206,1245.330078,7,1131.091431,556.298584,8,821.081421,542.159058,-1.403261,0.770676,0.500000
5,-96.701691,20.213215,2431.377930,6,948.149902,555.044495,9,1016.219116,543.026978,1.658550,1.777190,0.500000
6,-64.353752,12.909592,1617.970947,6,948.149902,555.044495,8,821.081421,542.159058,0.138824,0.099894,0.500000
7,-248.194687,-8.421365,1708.656372,5,708.178101,525.649292,7,628.939026,514.013489,0.105470,0.081773,0.500000
8,13332.830078,482.282928,-91761.539062,5,708.178101,525.649292,6,1183.850464,509.862518,-1.371841,56.153828,0.500000
9,-161.980133,-54.487736,1729.703125,4,825.474854,465.084595,4,742.914978,454.383179,0.118175,0.091715,1.000000
10,-513.817200,-148.073654,1936.065308,3,436.975983,363.405945,3,447.514771,361.221771,0.097139,0.086924,1.000000
11,-558.215271,-178.442139,1891.444214,2,370.316254,323.151428,2,378.842804,324.624420,0.080945,0.071126,1.000000
12,-472.486511,-192.837280,1933.371338,1,484.391785,310.573517,1,488.385620,310.168701,0.064887,0.057650,1.000000
13,-511.489929,-223.913956,1890.493652,0,425.660370,268.412262,0,426.468719,271.780151,0.088071,0.076798,1.000000
