# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,13,45.616905,-54.729084,1721.109619,4,1099.254639,464.373291,363,21,21,4,1000.923157,450.993469,391,22,22,0.092724,0.069862,0.500000
0,1,9,-50.714821,-40.293720,1690.717041,6,970.443848,482.542206,379,22,22,6,866.815613,470.326904,396,22,23,0.081796,0.061297,0.500000
0,2,6,-95.052269,-38.148346,1702.818970,7,911.592346,485.816315,369,22,22,7,815.019043,473.991638,380,22,22,0.069526,0.052747,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.637924,69.237923,1914.039551,11,1247.912354,619.349976,12,1206.253784,606.713318,0.006823,0.005620,1.000000
1,-189.222824,31.792995,1757.309814,10,793.551880,578.092529,11,722.013123,564.678284,0.091957,0.072710,1.000000
2,77.124847,-4.636232,897.047791,9,1234.760010,524.457764,10,627.406860,514.278809,1.359228,0.540072,0.500000
3,161.248291,-10.201266,1875.503906,9,1234.760010,524.457764,9,1182.088379,510.357788,0.139667,0.113053,0.500000
4,-249.315170,-8.230738,1708.397827,8,706.646729,525.917908,10,627.406860,514.278809,0.074696,0.057914,0.500000
5,13677.451172,477.448975,-93702.843750,8,706.646729,525.917908,9,1182.088379,510.357788,-1.178653,49.171917,0.500000
6,-95.052269,-38.148346,1702.818970,7,911.592346,485.816315,7,815.019043,473.991638,0.069526,0.052747,0.500000
7,-104.951057,-43.507301,1880.314453,7,911.592346,485.816315,6,866.815613,470.326904,-3.238452,2.706178,0.500000
8,-46.371372,-35.713203,1546.092285,6,970.443848,482.542206,7,815.019043,473.991638,3.381707,2.322966,0.500000
9,-50.714821,-40.293720,1690.717041,6,970.443848,482.542206,6,866.815613,470.326904,0.081796,0.061297,0.500000
10,-163.116226,-54.317398,1729.490723,5,823.958435,465.318085,5,741.379211,454.625183,0.087632,0.068015,0.500000
11,-314.222656,-105.802628,3331.698975,5,823.958435,465.318085,4,1000.923157,450.993469,-1.488597,2.198575,0.500000
12,30.977160,-36.761906,1168.776245,4,1099.254639,464.373291,5,741.379211,454.625183,1.649834,0.854400,0.500000
13,45.616905,-54.729084,1721.109619,4,1099.254639,464.373291,4,1000.923157,450.993469,0.092724,0.069862,0.500000
14,-515.100830,-147.857025,1935.772949,3,435.406738,363.659760,3,446.006836,361.484802,0.061786,0.055299,1.000000
15,-559.489319,-178.233124,1891.160522,2,368.718781,323.386200,2,377.328400,324.895752,0.067980,0.059740,1.000000
16,-473.788757,-192.630890,1933.093506,1,482.806519,310.805298,1,486.855438,310.430725,0.041217,0.036635,1.000000
17,-512.807495,-223.711411,1890.289307,0,424.040314,268.657990,0,424.939667,272.045288,0.049719,0.043378,1.000000
