# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,6,-22.809504,-50.884056,1658.802734,5,1007.478760,466.940063,291,19,20,5,891.467712,454.585480,343,21,21,0.074675,0.054737,0.500000
0,1,3,61.182041,5.256753,1672.920410,7,1122.210571,544.041077,285,18,20,9,1007.662781,530.739807,348,21,21,0.092871,0.067951,1.000000
0,2,1,81.416298,39.204224,1696.454590,9,1148.235840,589.582092,269,18,20,11,1041.372437,576.396973,331,21,21,0.057878,0.042814,1.000000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.159607,68.818550,1914.049683,10,1249.724976,618.844666,12,1208.157104,606.193115,0.020396,0.016804,1.000000
1,81.416298,39.204224,1696.454590,9,1148.235840,589.582092,11,1041.372437,576.396973,0.057878,0.042814,1.000000
2,-188.080353,31.610027,1757.435059,8,795.042480,577.846680,10,723.490601,564.423523,0.105743,0.083605,1.000000
3,61.182041,5.256753,1672.920410,7,1122.210571,544.041077,9,1007.662781,530.739807,0.092871,0.067951,1.000000
4,-248.191269,-8.422652,1708.647217,6,708.180908,525.646545,8,628.938721,514.012695,0.107310,0.083199,0.500000
5,13351.410156,482.933289,-91890.406250,6,708.180908,525.646545,7,1183.840088,509.866608,-1.365097,55.952660,0.500000
6,-22.809504,-50.884056,1658.802734,5,1007.478760,466.940063,5,891.467712,454.585480,0.074675,0.054737,0.500000
7,-18.054081,-40.680943,1313.076782,5,1007.478760,466.940063,4,742.916748,454.394165,-1.301689,0.760478,0.500000
8,-223.989090,-74.602806,2391.874268,4,825.472412,465.083832,5,891.467712,454.585480,1.516355,1.615950,0.500000
9,-161.983200,-54.484161,1729.716064,4,825.472412,465.083832,4,742.916748,454.394165,0.129957,0.100859,0.500000
10,-513.810913,-148.068634,1936.055664,3,436.980194,363.406219,3,447.516418,361.230896,0.106085,0.094927,1.000000
11,-558.220642,-178.444550,1891.468018,2,370.318207,323.149170,2,378.850311,324.626007,0.084823,0.074533,1.000000
12,-472.498016,-192.845551,1933.402954,1,484.387451,310.571228,1,488.389038,310.159485,0.057833,0.051388,1.000000
13,-511.511292,-223.917282,1890.538940,0,425.649597,268.421295,0,426.469971,271.776367,0.075586,0.065920,1.000000
