# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,10,-38.822571,-43.760540,1664.761108,5,985.661194,476.946381,361,21,22,5,872.691528,464.688904,395,23,22,0.077592,0.057193,1.000000
0,1,9,58.626152,-30.648924,1692.047241,6,1117.823486,495.569824,340,20,21,6,1009.688354,482.136597,392,22,22,0.102361,0.075748,0.500000
0,2,6,88.907310,-27.784740,1726.546143,7,1156.220215,500.190521,319,20,21,7,1058.855957,486.419464,363,22,21,0.084596,0.063621,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.160660,68.822479,1914.051270,11,1249.726196,618.852295,12,1208.161499,606.193909,0.014300,0.011780,1.000000
1,-188.085312,31.615084,1757.461304,10,795.039490,577.851379,11,723.498108,564.429504,0.108276,0.085608,1.000000
2,77.772736,-4.772724,896.995117,9,1236.419556,523.990234,10,628.932922,514.015991,1.596979,0.634393,0.500000
3,162.616592,-10.578805,1875.554810,9,1236.419556,523.990234,9,1183.844727,509.864258,0.157851,0.127752,0.500000
4,-248.194244,-8.420609,1708.638062,8,708.174866,525.647339,10,628.932922,514.015991,0.110952,0.086022,0.500000
5,13341.870117,482.592224,-91823.093750,8,708.174866,525.647339,9,1183.844727,509.864258,-1.367278,56.001854,0.500000
6,88.907310,-27.784740,1726.546143,7,1156.220215,500.190521,7,1058.855957,486.419464,0.084596,0.063621,0.500000
7,81.723999,-27.120670,1586.770142,7,1156.220215,500.190521,6,1009.688354,482.136597,-4.492125,3.111825,0.500000
8,64.181076,-31.692036,1851.969482,6,1117.823486,495.569824,7,1058.855957,486.419464,4.689577,3.789698,0.500000
9,58.626152,-30.648924,1692.047241,6,1117.823486,495.569824,6,1009.688354,482.136597,0.102361,0.075748,0.500000
10,-38.822571,-43.760540,1664.761108,5,985.661194,476.946381,5,872.691528,464.688904,0.077592,0.057193,1.000000
11,-161.840759,-53.783733,1728.166382,4,825.465271,465.089386,4,742.453247,456.068695,1.798847,1.394797,1.000000
12,-513.811707,-148.065506,1936.055542,3,436.978699,363.408875,3,447.517670,361.233917,0.107671,0.096345,1.000000
13,-558.226746,-178.443924,1891.471313,2,370.311615,323.154358,2,378.847809,324.621948,0.076813,0.067497,1.000000
14,-472.489349,-192.834702,1933.358643,1,484.384338,310.572876,1,488.378754,310.170990,0.068684,0.061021,1.000000
15,-511.484436,-223.899139,1890.478760,0,425.661621,268.435425,0,426.468445,271.786255,0.073235,0.063868,1.000000
