# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,4,-44.147251,-28.920778,1633.612915,7,977.215088,496.508881,327,20,21,7,853.951599,484.193359,369,22,22,0.091439,0.066234,1.000000
0,1,5,49.178860,-37.271343,1674.121948,6,1105.804199,486.105316,300,19,20,6,991.832336,472.791016,350,21,21,0.106322,0.077946,1.000000
0,2,6,74.499397,-50.285492,1710.195312,5,1138.137817,469.844940,276,18,20,5,1035.575928,456.078796,327,21,20,0.079978,0.059677,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,177.161102,68.824020,1914.049805,10,1249.726807,618.863342,12,1208.158936,606.187317,-0.004498,0.003710,1.000000
1,-188.088440,31.611013,1757.448608,9,795.033875,577.847351,11,723.486694,564.424805,0.106405,0.084128,1.000000
2,-248.199295,-8.425188,1708.645264,8,708.169861,525.642395,10,628.928101,514.010193,0.108749,0.084314,0.500000
3,13342.774414,482.867035,-91827.734375,8,708.169861,525.642395,9,1183.835083,509.857758,-1.369842,56.111736,0.500000
4,-44.147251,-28.920778,1633.612915,7,977.215088,496.508881,7,853.951599,484.193359,0.091439,0.066234,1.000000
5,49.178860,-37.271343,1674.121948,6,1105.804199,486.105316,6,991.832336,472.791016,0.106322,0.077946,1.000000
6,74.499397,-50.285492,1710.195312,5,1138.137817,469.844940,5,1035.575928,456.078796,0.079978,0.059677,0.500000
7,48.779457,-33.897713,1119.591309,5,1138.137817,469.844940,4,742.905151,454.384460,-3.869595,1.916060,0.500000
8,-352.941498,-115.394905,3769.309570,4,825.464233,465.086243,5,1035.575928,456.078796,4.122316,6.877581,0.500000
9,-161.988235,-54.486675,1729.703369,4,825.464233,465.086243,4,742.905151,454.384460,0.117737,0.091376,0.500000
10,-513.830261,-148.070221,1936.082275,3,436.966003,363.415680,3,447.509857,361.223206,0.089194,0.079818,1.000000
11,-558.245056,-178.454346,1891.509155,2,370.303680,323.141693,2,378.847656,324.619965,0.085695,0.075300,1.000000
12,-472.483337,-192.835297,1933.338989,1,484.386200,310.566589,1,488.373352,310.172852,0.075427,0.067007,1.000000
13,-511.515900,-223.914902,1890.545898,0,425.646332,268.422089,0,426.468994,271.782928,0.081417,0.071001,1.000000
