# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,11,54.125381,11.293928,1768.542847,7,1108.605103,551.440735,320,21,21,8,1025.329590,538.099487,347,21,21,0.086379,0.066802,1.000000
0,1,2,-37.279438,31.799192,1728.053345,10,989.642334,578.823669,338,21,20,11,897.512207,565.545959,357,21,21,0.115092,0.087958,0.333333
0,2,6,-82.923447,32.040268,1733.990234,9,929.813110,579.004822,326,20,20,10,842.409180,565.656921,349,21,21,0.086810,0.066927,0.333333
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,-228.877975,226.137756,1199.881836,12,606.123047,964.509033,13,321.798676,929.840515,0.035702,0.019527,1.000000
1,175.630646,69.250076,1914.022461,11,1247.905396,619.362000,12,1206.238892,606.733398,0.013062,0.010762,1.000000
2,-37.279438,31.799192,1728.053345,10,989.642334,578.823669,11,897.512207,565.545959,0.115092,0.087958,0.333333
3,-33.852562,28.874796,1569.203491,10,989.642334,578.823669,10,842.409180,565.656921,0.111102,0.077303,0.333333
4,-28.143475,23.650969,1304.548706,10,989.642334,578.823669,9,722.007263,564.680176,-1.106113,0.643479,0.333333
5,-92.327644,35.675480,1930.639038,9,929.813110,579.004822,11,897.512207,565.545959,0.090737,0.077687,0.333333
6,-82.923447,32.040268,1733.990234,9,929.813110,579.004822,10,842.409180,565.656921,0.086810,0.066927,0.333333
7,-67.704185,25.774593,1415.742065,9,929.813110,579.004822,9,722.007263,564.680176,-1.130268,0.715539,0.333333
8,-283.733948,48.395866,2635.038086,8,793.549622,578.091675,11,897.512207,565.545959,1.324080,1.557011,0.333333
9,-245.497803,41.872070,2279.935547,8,793.549622,578.091675,10,842.409180,565.656921,1.316973,1.343416,0.333333
10,-189.224548,31.792706,1757.307739,8,793.549622,578.091675,9,722.007263,564.680176,0.092934,0.073483,0.333333
11,54.125381,11.293928,1768.542847,7,1108.605103,551.440735,8,1025.329590,538.099487,0.086379,0.066802,1.000000
12,77.123985,-4.635740,897.051453,6,1234.756836,524.460571,7,627.405273,514.280396,1.356326,0.538922,0.500000
13,161.245163,-10.196035,1875.496094,6,1234.756836,524.460571,6,1182.079712,510.369476,0.146874,0.118886,0.500000
14,-249.321350,-8.230638,1708.415894,5,706.642334,525.918579,7,627.405273,514.280396,0.073936,0.057326,0.500000
15,13681.458008,477.362396,-93729.281250,5,706.642334,525.918579,6,1182.079712,510.369476,-1.169247,48.788132,0.500000
16,-163.117950,-54.315418,1729.490234,4,823.956299,465.320496,4,741.373901,454.629791,0.088150,0.068417,1.000000
17,-515.104675,-147.868347,1935.775513,3,435.403625,363.643890,3,446.001495,361.477295,0.067517,0.060426,1.000000
18,-559.492126,-178.248245,1891.169189,2,368.719299,323.376587,2,377.327271,324.874725,0.054241,0.047673,1.000000
19,-473.781342,-192.645721,1933.105103,1,482.819061,310.792450,1,486.865753,310.414276,0.035555,0.031607,1.000000
20,-512.802002,-223.717331,1890.293213,0,424.048706,268.649139,0,424.944824,272.043304,0.054639,0.047667,1.000000
