# Cross-reference: marker -> fiducial -> raw detection
marker_idx,geom_fid_idx,fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,left_area,left_w,left_h,right_raw_idx,right_cx,right_cy,right_area,right_w,right_h,epipolar_err_px,triangulation_err_mm,probability
0,0,7,55.715752,12.443727,1722.587402,7,1112.571045,553.355835,324,19,21,8,1014.734192,540.053589,366,21,22,0.076728,0.057814,0.500000
0,1,2,-26.480606,17.246765,1662.263794,9,1002.505920,560.524658,349,21,21,10,888.150879,547.458801,385,22,23,0.112123,0.082423,0.500000
0,2,4,-72.275917,13.677721,1659.119019,8,939.517761,555.670898,347,21,21,9,827.180298,542.728455,383,22,22,0.093646,0.069107,0.500000
# Unmatched 3D fiducials (not assigned to any marker)
fid3d_idx,fid3d_x_mm,fid3d_y_mm,fid3d_z_mm,left_raw_idx,left_cx,left_cy,right_raw_idx,right_cx,right_cy,epipolar_err_px,triangulation_err_mm,probability
0,175.642746,69.239052,1914.018555,11,1247.920166,619.341492,12,1206.252808,606.728027,0.028504,0.023489,1.000000
1,-189.211578,31.786066,1757.314087,10,793.567261,578.082214,11,722.025391,564.672302,0.094323,0.074581,1.000000
2,-26.480606,17.246765,1662.263794,9,1002.505920,560.524658,10,888.150879,547.458801,0.112123,0.082423,0.500000
3,-23.893326,13.931332,1500.438965,9,1002.505920,560.524658,9,827.180298,542.728455,-4.806032,3.198327,0.500000
4,-72.275917,13.677721,1659.119019,8,939.517761,555.670898,9,827.180298,542.728455,0.093646,0.069107,0.500000
5,-107.837791,19.287291,2475.545410,8,939.517761,555.670898,8,1014.734192,540.053589,-1.959503,2.138866,0.500000
6,41.590260,9.865900,1285.778687,7,1112.571045,553.355835,9,827.180298,542.728455,2.112113,1.198369,0.500000
7,55.715752,12.443727,1722.587402,7,1112.571045,553.355835,8,1014.734192,540.053589,0.076728,0.057814,0.500000
8,77.127899,-4.635575,897.057190,6,1234.765503,524.467834,7,627.419861,514.274109,1.342859,0.533574,0.500000
9,161.252609,-10.197594,1875.499512,6,1234.765503,524.467834,6,1182.089478,510.358215,0.128239,0.103803,0.500000
10,-249.303574,-8.235253,1708.401855,5,706.663269,525.912537,7,627.419861,514.274109,0.073523,0.057005,0.500000
11,13693.450195,478.166931,-93817.156250,5,706.663269,525.912537,6,1182.089478,510.358215,-1.174485,49.056206,0.500000
12,-163.104553,-54.321049,1729.490234,4,823.973938,465.317230,4,741.390198,454.618286,0.079987,0.062082,1.000000
13,-515.096680,-147.873383,1935.796265,3,435.419373,363.642151,3,446.019958,361.470886,0.063097,0.056472,1.000000
14,-559.472351,-178.247482,1891.163818,2,368.740936,323.381439,2,377.344452,324.870209,0.045494,0.039991,1.000000
15,-473.768188,-192.639206,1933.102295,1,482.833588,310.797363,1,486.878052,310.423096,0.040033,0.035584,1.000000
16,-512.788269,-223.723190,1890.304688,0,424.068726,268.639587,0,424.965240,272.041473,0.062480,0.054501,1.000000
